community,,start,end
19_15,0,19320000.0,24415000.0
19_17,0,27245000.0,33685000.0
19_18,0,32860000.0,35740000.0
19_21,0,34310000.0,39375000.0
19_22,0,42290000.0,46325000.0
19_24,0,38165000.0,42950000.0
19_29,0,44465000.0,51760000.0
19_32,0,49955000.0,54440000.0
19_5,0,6895000.0,13865000.0
19_9,0,12600000.0,19750000.0
